dataset,label_a,label_b,dtw_distance,mode
VSL,nghe,ngã ba,0.2186691164970398,nearest_candidates_then_dtw
VSL,Oa-sinh-tơn,mở cửa,0.2186804562807083,nearest_candidates_then_dtw
VSL,nghệ sĩ,nên không_,0.21869952976703644,nearest_candidates_then_dtw
VSL,mẫu số,mẫu số chung,0.21874302625656128,nearest_candidates_then_dtw
VSL,Ninh Thuận,nổi dậy,0.21887686848640442,nearest_candidates_then_dtw
VSL,nguệch ngoạc,nhân cách hoá,0.218978151679039,nearest_candidates_then_dtw
VSL,nghe,pha chế,0.2190510332584381,nearest_candidates_then_dtw
VSL,Ninh Bình,nhường nhịn,0.21907803416252136,nearest_candidates_then_dtw
VSL,nhu cầu,nón,0.21908478438854218,nearest_candidates_then_dtw
VSL,mũ,náo nức,0.21917979419231415,nearest_candidates_then_dtw
VSL,nói dối,"nước ép (cam, cà chua,..)",0.21918103098869324,nearest_candidates_then_dtw
VSL,nhân dân,nhảy cao,0.21921975910663605,nearest_candidates_then_dtw
VSL,nổi giận,nội quy,0.2192893922328949,nearest_candidates_then_dtw
VSL,mồ hôi,mở màn,0.21931301057338715,nearest_candidates_then_dtw
VSL,mạch máu,mỗi ngày,0.21931855380535126,nearest_candidates_then_dtw
VSL,nghị lực,ngăn cản,0.21933569014072418,nearest_candidates_then_dtw
VSL,mấy giờ_,ngược đãi,0.2193373590707779,nearest_candidates_then_dtw
VSL,mỗi ngày,nổi nóng,0.21934248507022858,nearest_candidates_then_dtw
VSL,ngày Quốc tế phụ nữ 8_3,nhập ngũ,0.21939292550086975,nearest_candidates_then_dtw
VSL,nhà văn hóa,nô lệ,0.21939396858215332,nearest_candidates_then_dtw
VSL,người quen,người yêu,0.21941737830638885,nearest_candidates_then_dtw
VSL,nhút nhát,"nước ép (cam, cà chua,..)",0.21944619715213776,nearest_candidates_then_dtw
VSL,Ninh Thuận,nội tiếp,0.2194487303495407,nearest_candidates_then_dtw
VSL,nóc nhà,nổi dậy,0.21950432658195496,nearest_candidates_then_dtw
VSL,nồi,nồi cơm điện,0.21954230964183807,nearest_candidates_then_dtw
VSL,nhổ lông mày,năn nỉ,0.21960841119289398,nearest_candidates_then_dtw
VSL,ngày gia đình Việt Nam 28_6,ngã ba,0.21964940428733826,nearest_candidates_then_dtw
VSL,mở rộng,p,0.2196529507637024,nearest_candidates_then_dtw
VSL,mạch lạc,nhắm mắt,0.2197398990392685,nearest_candidates_then_dtw
VSL,mộc nhĩ,nghiến răng,0.21975864470005035,nearest_candidates_then_dtw
VSL,nhổ lông mày,núi cao,0.21976757049560547,nearest_candidates_then_dtw
VSL,mẫu số chung,mở cửa,0.21985700726509094,nearest_candidates_then_dtw
VSL,mạnh bạo (giống_ mạnh dạn),nguyện vọng,0.21986359357833862,nearest_candidates_then_dtw
VSL,người yêu,nhổ răng,0.21990028023719788,nearest_candidates_then_dtw
VSL,mặt nạ,người lái xe (ô tô),0.21990522742271423,nearest_candidates_then_dtw
VSL,mẫu số chung,nhà toán học,0.21995241940021515,nearest_candidates_then_dtw
VSL,nướng,nồi,0.2199801504611969,nearest_candidates_then_dtw
VSL,ngày Người khuyết tật Thế giới 3_12,pha chế,0.22002525627613068,nearest_candidates_then_dtw
VSL,nhà nước,nóng tính,0.22005000710487366,nearest_candidates_then_dtw
VSL,nghênh nghênh (đầu),như hình với bóng,0.22013311088085175,nearest_candidates_then_dtw
VSL,nô lệ,nướng,0.22017207741737366,nearest_candidates_then_dtw
VSL,mũi tên,nổ mìn,0.22024768590927124,nearest_candidates_then_dtw
VSL,mất trí,người yêu,0.22035007178783417,nearest_candidates_then_dtw
VSL,mớ rau,mở cửa,0.22036582231521606,nearest_candidates_then_dtw
VSL,nháy mắt,nổ súng,0.22038576006889343,nearest_candidates_then_dtw
VSL,nguyện vọng,nén,0.2205340713262558,nearest_candidates_then_dtw
VSL,một là,nhận,0.2205592691898346,nearest_candidates_then_dtw
VSL,mạch lạc,ngữ pháp,0.22057539224624634,nearest_candidates_then_dtw
VSL,mất (chết) (chỉ người),nghỉ học,0.2206021100282669,nearest_candidates_then_dtw
VSL,nhân dân,nhãn vở,0.22064398229122162,nearest_candidates_then_dtw
VSL,ngày Quốc tế phụ nữ 8_3,ngũ quả,0.22066496312618256,nearest_candidates_then_dtw
VSL,nông nghiệp,nơi chốn,0.2207670509815216,nearest_candidates_then_dtw
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,người yêu,0.2209233194589615,nearest_candidates_then_dtw
VSL,mớ rau,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,0.22094044089317322,nearest_candidates_then_dtw
VSL,ngày Nhà giáo Việt nam,nhân dân,0.22097249329090118,nearest_candidates_then_dtw
VSL,nhảy bao bố,nổ lốp xe,0.22097639739513397,nearest_candidates_then_dtw
VSL,nguệch ngoạc,nhắc nhở,0.22100140154361725,nearest_candidates_then_dtw
VSL,mơ ngủ,mẫu số bé,0.22105476260185242,nearest_candidates_then_dtw
VSL,mũ lưỡi trai,nhận xét,0.2210623174905777,nearest_candidates_then_dtw
VSL,nghỉ hè,nhận hàng,0.22113656997680664,nearest_candidates_then_dtw
VSL,mấy giờ_,mới,0.22120001912117004,nearest_candidates_then_dtw
VSL,mồ hôi nhễ nhại,nhổ củ cải,0.22121137380599976,nearest_candidates_then_dtw
VSL,mở,năm tới,0.22125478088855743,nearest_candidates_then_dtw
VSL,ngày Phụ nữ Việt Nam 20_10,nhãn vở,0.22132259607315063,nearest_candidates_then_dtw
VSL,ngày Nhà giáo Việt nam,người máy,0.2213357537984848,nearest_candidates_then_dtw
VSL,nhổ râu,núi thấp,0.22136956453323364,nearest_candidates_then_dtw
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,nhụy hoa,0.22145526111125946,nearest_candidates_then_dtw
VSL,mở rộng,nước tương (xì dầu),0.22146984934806824,nearest_candidates_then_dtw
VSL,mạch máu,mộc nhĩ,0.22147394716739655,nearest_candidates_then_dtw
VSL,nghênh nghênh (đầu),ngập ngừng,0.22153526544570923,nearest_candidates_then_dtw
VSL,nhà cửa,nhát gan,0.22160182893276215,nearest_candidates_then_dtw
VSL,ngữ pháp,nhổ lông mày,0.2216547578573227,nearest_candidates_then_dtw
VSL,nghiêm khắc,nhổ lông mày,0.22165806591510773,nearest_candidates_then_dtw
VSL,ngược lại,nhà tù,0.22167973220348358,nearest_candidates_then_dtw
VSL,ngữ pháp,nhận hàng,0.22170120477676392,nearest_candidates_then_dtw
VSL,nguy hiểm,nhân dân,0.22171266376972198,nearest_candidates_then_dtw
VSL,nghỉ hè,nhổ răng,0.22174876928329468,nearest_candidates_then_dtw
VSL,ngói,nhẹ hơn,0.2217567265033722,nearest_candidates_then_dtw
VSL,ngập ngừng,ngữ pháp,0.22176814079284668,nearest_candidates_then_dtw
VSL,ngày khai trường,nhụy hoa,0.22184017300605774,nearest_candidates_then_dtw
VSL,mặc,người xấu,0.22203540802001953,nearest_candidates_then_dtw
VSL,nhăn mặt,nội quy,0.2220509797334671,nearest_candidates_then_dtw
VSL,mở cửa,ngày sinh,0.22206687927246094,nearest_candidates_then_dtw
VSL,nhát gan,nhược điểm,0.22214539349079132,nearest_candidates_then_dtw
VSL,mỗi ngày,ngán,0.2221817821264267,nearest_candidates_then_dtw
VSL,người yêu,như hình với bóng,0.22218485176563263,nearest_candidates_then_dtw
VSL,niềm vui,nạp điện,0.22223815321922302,nearest_candidates_then_dtw
VSL,mở rộng,ngày sinh,0.22225357592105865,nearest_candidates_then_dtw
VSL,mật khẩu,ngã ba,0.22226360440254211,nearest_candidates_then_dtw
VSL,năm là,nơ,0.22226473689079285,nearest_candidates_then_dtw
VSL,ngoặc kép,nhu cầu,0.22235816717147827,nearest_candidates_then_dtw
VSL,ngày gia đình Việt Nam 28_6,pha chế,0.22242432832717896,nearest_candidates_then_dtw
VSL,mũ lưỡi trai,nguy hiểm,0.2224384993314743,nearest_candidates_then_dtw
VSL,nghiến răng,người xưa,0.22250580787658691,nearest_candidates_then_dtw
VSL,ngập ngừng,núi thấp,0.2225615531206131,nearest_candidates_then_dtw
VSL,Ninh Thuận,nhảy bao bố,0.22259734570980072,nearest_candidates_then_dtw
VSL,nguyện vọng,o,0.2225983589887619,nearest_candidates_then_dtw
VSL,nhà vệ sinh,nhãn vở,0.22262483835220337,nearest_candidates_then_dtw
VSL,mầm cây,nói ngập ngừng,0.2226422131061554,nearest_candidates_then_dtw
VSL,mũm mĩm,nóng tính,0.22268672287464142,nearest_candidates_then_dtw
VSL,Ninh Thuận,nổ mìn,0.22273603081703186,nearest_candidates_then_dtw
VSL,nghiêm túc,ngã ba,0.22276407480239868,nearest_candidates_then_dtw
VSL,ngữ pháp,ngữ điệu,0.22282765805721283,nearest_candidates_then_dtw
VSL,nhà kho,nhổ tóc,0.22308595478534698,nearest_candidates_then_dtw
VSL,"nước ép (cam, cà chua,..)",nổ mìn,0.22308707237243652,nearest_candidates_then_dtw
VSL,mặc quần áo,như hình với bóng,0.22309842705726624,nearest_candidates_then_dtw
VSL,ngày giải phóng thủ đô 10_10,ngày thầy thuốc Việt Nam,0.2231307029724121,nearest_candidates_then_dtw
VSL,một tiết học,nhăn mặt,0.22317244112491608,nearest_candidates_then_dtw
VSL,nhãn vở,nên không_,0.22323893010616302,nearest_candidates_then_dtw
VSL,nghiến răng,nhiệt kế,0.22324682772159576,nearest_candidates_then_dtw
VSL,mấy giờ_,ngày sinh,0.22324718534946442,nearest_candidates_then_dtw
VSL,Nam Định,mặt đất,0.22331538796424866,nearest_candidates_then_dtw
VSL,mở màn,ngập ngừng,0.22333145141601562,nearest_candidates_then_dtw
VSL,ngày Người khuyết tật Thế giới 3_12,nhập ngũ,0.223377987742424,nearest_candidates_then_dtw
VSL,nháy mắt,nên không_,0.22339504957199097,nearest_candidates_then_dtw
VSL,nghệ sĩ,nói dối,0.22340574860572815,nearest_candidates_then_dtw
VSL,nghênh nghênh (đầu),nóng tính,0.22355510294437408,nearest_candidates_then_dtw
VSL,như hình với bóng,no,0.22356511652469635,nearest_candidates_then_dtw
VSL,mở,nhận xét,0.22376269102096558,nearest_candidates_then_dtw
VSL,nhụy hoa,nói ngập ngừng,0.22379858791828156,nearest_candidates_then_dtw
VSL,nhảy lò cò,nổ mìn,0.22382818162441254,nearest_candidates_then_dtw
VSL,mẫu số chung,nhà thờ Đức Bà,0.22385431826114655,nearest_candidates_then_dtw
VSL,nhẹ nhàng,p,0.22394047677516937,nearest_candidates_then_dtw
VSL,mọc tóc,ngày Người khuyết tật Việt Nam 18_4,0.22394701838493347,nearest_candidates_then_dtw
VSL,nghĩ,ngã ba,0.2239847183227539,nearest_candidates_then_dtw
VSL,một đôi,nhân (Toán học),0.22402378916740417,nearest_candidates_then_dtw
VSL,ngày Ngôn ngữ kí hiệu Quốc tế 23_9,nước ép trái cây,0.22402915358543396,nearest_candidates_then_dtw
VSL,nhân chứng,năm tới,0.22410298883914948,nearest_candidates_then_dtw
VSL,người xưa,nhận hàng,0.22411350905895233,nearest_candidates_then_dtw
VSL,nhu cầu,nội quy,0.2241193652153015,nearest_candidates_then_dtw
VSL,năn nỉ,nội quy,0.2241455763578415,nearest_candidates_then_dtw
VSL,một cặp,nghiêm khắc,0.22423487901687622,nearest_candidates_then_dtw
VSL,Paris,nhiệt kế,0.22425833344459534,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),nhận thức,0.22427186369895935,nearest_candidates_then_dtw
VSL,mẫu số chung,ngừng lại,0.22435729205608368,nearest_candidates_then_dtw
VSL,mơ ước,mở rộng,0.22439241409301758,nearest_candidates_then_dtw
VSL,nhà văn hóa,nỏ,0.22440806031227112,nearest_candidates_then_dtw
VSL,ngày của Cha,ngăn chặn,0.22443874180316925,nearest_candidates_then_dtw
VSL,nhà kho,"nước ép (cam, cà chua,..)",0.22444544732570648,nearest_candidates_then_dtw
VSL,mẫu số bé,nhổ củ cải,0.22445815801620483,nearest_candidates_then_dtw
VSL,nhà nước,nhân cách hoá,0.2245309054851532,nearest_candidates_then_dtw
VSL,ngừng lại,nổ lốp xe,0.2245587259531021,nearest_candidates_then_dtw
VSL,no,nói chuyện,0.2246154397726059,nearest_candidates_then_dtw
VSL,nhọn hoắt,nặng hơn,0.2246764451265335,nearest_candidates_then_dtw
VSL,như hình với bóng,núi lửa,0.2246779054403305,nearest_candidates_then_dtw
VSL,người xấu,nhảy cao,0.22477903962135315,nearest_candidates_then_dtw
VSL,một ít_ một chút,nóng tính,0.2247815877199173,nearest_candidates_then_dtw
VSL,nổi bật,nổi dậy,0.22484472393989563,nearest_candidates_then_dtw
VSL,mồ hôi,nối tiếp,0.22487591207027435,nearest_candidates_then_dtw
VSL,mạng lưới,mẫu số chung,0.224934384226799,nearest_candidates_then_dtw
VSL,mở,phao,0.2249506264925003,nearest_candidates_then_dtw
VSL,mồ hôi nhễ nhại,nhãn vở,0.22495858371257782,nearest_candidates_then_dtw
VSL,nhọn hoắt,nền nhà,0.22497576475143433,nearest_candidates_then_dtw
VSL,nhảy lò cò,nói dối,0.22498197853565216,nearest_candidates_then_dtw
VSL,mặc,ngoại hình,0.22503718733787537,nearest_candidates_then_dtw
VSL,năm tới,nước mắm,0.22507840394973755,nearest_candidates_then_dtw
VSL,ngày Giải phóng miền Nam 30_4,người yêu,0.2250814437866211,nearest_candidates_then_dtw
VSL,nhà kho,nước ép trái cây,0.22513915598392487,nearest_candidates_then_dtw
VSL,nghênh nghênh (đầu),nổ lốp xe,0.2253379374742508,nearest_candidates_then_dtw
VSL,ngày Quốc tế Lao động,nhân chứng,0.22534292936325073,nearest_candidates_then_dtw
VSL,mặc,nhân (Toán học),0.2254655361175537,nearest_candidates_then_dtw
VSL,nghỉ học,núi lửa,0.22551050782203674,nearest_candidates_then_dtw
VSL,nước mắt,nổi dậy,0.22558720409870148,nearest_candidates_then_dtw
VSL,mặt nạ,nghỉ học,0.22562681138515472,nearest_candidates_then_dtw
VSL,mầm cây,nắn nót,0.22563406825065613,nearest_candidates_then_dtw
VSL,ngày khai trường,năm tới,0.22565774619579315,nearest_candidates_then_dtw
VSL,một là,nhà văn hóa,0.22566384077072144,nearest_candidates_then_dtw
VSL,nghỉ hè,ngữ điệu,0.2257484346628189,nearest_candidates_then_dtw
VSL,ngày gia đình Việt Nam 28_6,ngăn cản,0.2258106917142868,nearest_candidates_then_dtw
VSL,mộc nhĩ,ngày của Mẹ,0.2259300798177719,nearest_candidates_then_dtw
VSL,mồ hôi nhễ nhại,mỗi ngày,0.22593848407268524,nearest_candidates_then_dtw
VSL,Paris,mẫu số,0.2259688824415207,nearest_candidates_then_dtw
VSL,nhân vật,nắn nót,0.2261083573102951,nearest_candidates_then_dtw
VSL,mộc nhĩ,nguyện vọng,0.22612448036670685,nearest_candidates_then_dtw
VSL,một tiếng,nhổ củ cải,0.2261449247598648,nearest_candidates_then_dtw
VSL,một đôi,nhập trường,0.22615762054920197,nearest_candidates_then_dtw
VSL,nhộn nhịp (đông người),nước ép trái cây,0.22616809606552124,nearest_candidates_then_dtw
VSL,nhân viên,nhìn,0.22617362439632416,nearest_candidates_then_dtw
VSL,một đôi,nhiệt kế,0.2262229174375534,nearest_candidates_then_dtw
VSL,ngày Quốc tế phụ nữ 8_3,ngày thành lập quân đội nhân dân Việt Nam,0.22629594802856445,nearest_candidates_then_dtw
VSL,ngán,người yêu,0.2262972891330719,nearest_candidates_then_dtw
VSL,ngày Phụ nữ Việt Nam 20_10,ngày Quốc tế Lao động,0.22631339728832245,nearest_candidates_then_dtw
VSL,mở màn,nhận xét,0.22632019221782684,nearest_candidates_then_dtw
VSL,"nước ép (cam, cà chua,..)",nước ép trái cây,0.22634592652320862,nearest_candidates_then_dtw
VSL,người yêu,nhận thức,0.22637441754341125,nearest_candidates_then_dtw
VSL,một tiết học,pha chế,0.2264293134212494,nearest_candidates_then_dtw
VSL,nguyện vọng,ngày gia đình Việt Nam 28_6,0.2264298051595688,nearest_candidates_then_dtw
VSL,ngày Người khuyết tật Việt Nam 18_4,nhà rông,0.22648096084594727,nearest_candidates_then_dtw
VSL,mỗi ngày,ngữ điệu,0.22655080258846283,nearest_candidates_then_dtw
VSL,ngày khai trường,nước ép trái cây,0.22655977308750153,nearest_candidates_then_dtw
VSL,mẫu số,một đôi,0.22662353515625,nearest_candidates_then_dtw
VSL,mệt không_,nhấn mạnh,0.22662772238254547,nearest_candidates_then_dtw
VSL,một là,nghệ sĩ,0.22665390372276306,nearest_candidates_then_dtw
VSL,ngày khai trường,nhường nhịn,0.22669288516044617,nearest_candidates_then_dtw
VSL,mầm cây,nhẹ nhàng,0.22670118510723114,nearest_candidates_then_dtw
VSL,nguyện vọng,p,0.22678537666797638,nearest_candidates_then_dtw
VSL,mạch lạc,mạch máu,0.22685931622982025,nearest_candidates_then_dtw
VSL,mũm mĩm,ngày Người khuyết tật Việt Nam 18_4,0.2268729954957962,nearest_candidates_then_dtw
VSL,ngán,nói chuyện,0.22689929604530334,nearest_candidates_then_dtw
VSL,Pa-ki-xtan (nước Pa-ki-xtan),mọc tóc,0.22693878412246704,nearest_candidates_then_dtw
VSL,ngày nay,ngược đãi,0.22708794474601746,nearest_candidates_then_dtw
VSL,nhổ tóc,nhụy hoa,0.22716858983039856,nearest_candidates_then_dtw
VSL,ngừng lại,nón,0.22717233002185822,nearest_candidates_then_dtw
VSL,núi thấp,nổ mìn,0.2271871268749237,nearest_candidates_then_dtw
VSL,ngày Quốc tế phụ nữ 8_3,nước ép trái cây,0.22723449766635895,nearest_candidates_then_dtw
VSL,nghệ sĩ,nổi bật,0.2272489219903946,nearest_candidates_then_dtw
VSL,nên không_,nước mắm,0.22730977833271027,nearest_candidates_then_dtw
VSL,nhãn vở,nhổ lông mày,0.22734515368938446,nearest_candidates_then_dtw
VSL,nháy mắt,núi lửa,0.22735662758350372,nearest_candidates_then_dtw
VSL,náo nức,nói leo,0.22740887105464935,nearest_candidates_then_dtw
VSL,nhiều hơn,nắn nót,0.22746442258358002,nearest_candidates_then_dtw
VSL,nhảy bao bố,nóc nhà,0.22775672376155853,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),Paris,0.22788448631763458,nearest_candidates_then_dtw
VSL,mạch lạc,nhầm,0.2279692441225052,nearest_candidates_then_dtw
VSL,mơ ngủ,nhân hậu,0.22797764837741852,nearest_candidates_then_dtw
VSL,người xấu,nhân dân,0.22799547016620636,nearest_candidates_then_dtw
VSL,mất ngủ,nhận hàng,0.22804754972457886,nearest_candidates_then_dtw
VSL,mơ ngủ,nhà tầng,0.2281373292207718,nearest_candidates_then_dtw
VSL,người yêu,nổi nóng,0.22814343869686127,nearest_candidates_then_dtw
VSL,nhân dân,no,0.22821977734565735,nearest_candidates_then_dtw
VSL,mẫu số chung,nạp điện,0.2282545566558838,nearest_candidates_then_dtw
VSL,mỗi ngày,nhận hàng,0.22827695310115814,nearest_candidates_then_dtw
VSL,Paris,nhanh nhẹn,0.2282983362674713,nearest_candidates_then_dtw
VSL,một tiết học,nổi giận,0.2284279465675354,nearest_candidates_then_dtw
VSL,ngày Quốc tế phụ nữ 8_3,nước mắm,0.2284287065267563,nearest_candidates_then_dtw
VSL,mồ hôi nhễ nhại,nhận xét,0.22843852639198303,nearest_candidates_then_dtw
VSL,ngán,nhặt rau,0.22845689952373505,nearest_candidates_then_dtw
VSL,mấy giờ_,nước tương (xì dầu),0.2286338061094284,nearest_candidates_then_dtw
VSL,một là,nước ép trái cây,0.2287190705537796,nearest_candidates_then_dtw
VSL,nóc nhà,nổi bật,0.2287498414516449,nearest_candidates_then_dtw
VSL,nhà rông,năm tới,0.22886627912521362,nearest_candidates_then_dtw
VSL,nhà vệ sinh,nhổ tóc,0.22891727089881897,nearest_candidates_then_dtw
VSL,nói chuyện,nổi bật,0.2290046662092209,nearest_candidates_then_dtw
VSL,mặt,mặt nạ,0.22900955379009247,nearest_candidates_then_dtw
VSL,một tiếng,nổi bật,0.22904111444950104,nearest_candidates_then_dtw
VSL,ngày Người khuyết tật Thế giới 3_12,nhà rông,0.22910207509994507,nearest_candidates_then_dtw
VSL,Pa-ki-xtan (nước Pa-ki-xtan),nhường nhịn,0.22917614877223969,nearest_candidates_then_dtw
VSL,mấy giờ_,nổi bật,0.22919301688671112,nearest_candidates_then_dtw
VSL,nhỏ tuổi,nắn nót,0.22923263907432556,nearest_candidates_then_dtw
VSL,mộc nhĩ,ngày tháng,0.22924214601516724,nearest_candidates_then_dtw
VSL,nói dối,nồi,0.22928708791732788,nearest_candidates_then_dtw
VSL,nhút nhát,nỏ,0.22935335338115692,nearest_candidates_then_dtw
VSL,mấy giờ_,nhập ngũ,0.2294037640094757,nearest_candidates_then_dtw
VSL,mồ hôi,nổ lốp xe,0.22941258549690247,nearest_candidates_then_dtw
VSL,mặc kệ,nghiến răng,0.22947649657726288,nearest_candidates_then_dtw
VSL,mạch lạc,nhấn mạnh,0.2294931560754776,nearest_candidates_then_dtw
VSL,mồ hôi nhễ nhại,nhăn mặt,0.22951847314834595,nearest_candidates_then_dtw
VSL,một cặp,nhóm,0.22954390943050385,nearest_candidates_then_dtw
VSL,nhiệt kế,nhận thức,0.22956204414367676,nearest_candidates_then_dtw
VSL,mở rộng,ngắt hoa,0.2295675277709961,nearest_candidates_then_dtw
VSL,nghỉ hè,ngán,0.2295837253332138,nearest_candidates_then_dtw
VSL,mặc kệ,ngữ điệu,0.22963877022266388,nearest_candidates_then_dtw
VSL,ngữ pháp,nóng tính,0.22965852916240692,nearest_candidates_then_dtw
VSL,như hình với bóng,nón,0.22967472672462463,nearest_candidates_then_dtw
VSL,nhảy lò cò,nối tiếp,0.22978705167770386,nearest_candidates_then_dtw
VSL,người bán hàng,nạp điện,0.2298315167427063,nearest_candidates_then_dtw
VSL,nghênh nghênh (đầu),phao,0.22987869381904602,nearest_candidates_then_dtw
VSL,nhầm,nhận xét,0.22989441454410553,nearest_candidates_then_dtw
VSL,một ít_ một chút,mở màn,0.23002928495407104,nearest_candidates_then_dtw
VSL,nướng,nối tiếp,0.23009425401687622,nearest_candidates_then_dtw
VSL,nhận hàng,pha chế,0.23013925552368164,nearest_candidates_then_dtw
VSL,nhà kho,nói dối,0.23015359044075012,nearest_candidates_then_dtw
VSL,nơi chốn,nổ lốp xe,0.23019494116306305,nearest_candidates_then_dtw
VSL,nhà văn hóa,nhút nhát,0.23021571338176727,nearest_candidates_then_dtw
VSL,nướng,nổ mìn,0.23023322224617004,nearest_candidates_then_dtw
VSL,nhãn vở,nón,0.23023363947868347,nearest_candidates_then_dtw
VSL,Ninh Bình,nón,0.23026783764362335,nearest_candidates_then_dtw
VSL,mơ ước,nguyện vọng,0.2302834838628769,nearest_candidates_then_dtw
VSL,nhu cầu,nấm,0.2303418070077896,nearest_candidates_then_dtw
VSL,người yêu,nhộn nhịp (đông người),0.2303624451160431,nearest_candidates_then_dtw
VSL,người xấu,nhận thức,0.23037190735340118,nearest_candidates_then_dtw
VSL,nhà tầng,nhảy cao,0.23047001659870148,nearest_candidates_then_dtw
VSL,mũ,ngô,0.23047368228435516,nearest_candidates_then_dtw
VSL,Ninh Bình,nhận,0.23048414289951324,nearest_candidates_then_dtw
VSL,Pa-ki-xtan (nước Pa-ki-xtan),ngày khai trường,0.23050758242607117,nearest_candidates_then_dtw
VSL,mọc ria mép,nhà văn hóa,0.23053692281246185,nearest_candidates_then_dtw
VSL,ngày tháng,ngữ điệu,0.23060661554336548,nearest_candidates_then_dtw
VSL,mời,phao,0.23061057925224304,nearest_candidates_then_dtw
VSL,nhà tù,náo nức,0.2306240051984787,nearest_candidates_then_dtw
VSL,ngã ba,người yêu,0.2306240200996399,nearest_candidates_then_dtw
VSL,nhút nhát,nướng,0.23064261674880981,nearest_candidates_then_dtw
VSL,mẫu số lớn,nắn nót,0.23080140352249146,nearest_candidates_then_dtw
VSL,mồ hôi,nổi dậy,0.23092028498649597,nearest_candidates_then_dtw
VSL,ngày khai trường,như hình với bóng,0.23093952238559723,nearest_candidates_then_dtw
VSL,mặc,ngày sinh,0.2311326414346695,nearest_candidates_then_dtw
VSL,Nam Định,mạch lạc,0.2311868816614151,nearest_candidates_then_dtw
VSL,nhụy hoa,nước ép trái cây,0.23123915493488312,nearest_candidates_then_dtw
VSL,ngày Giải phóng miền Nam 30_4,nhụy hoa,0.231319397687912,nearest_candidates_then_dtw
VSL,mồ hôi nhễ nhại,ngán,0.23132292926311493,nearest_candidates_then_dtw
VSL,mở rộng,người yêu,0.23133136332035065,nearest_candidates_then_dtw
VSL,mồ hôi nhễ nhại,nổi giận,0.23139451444149017,nearest_candidates_then_dtw
VSL,mộc nhĩ,ngọn cây,0.23148734867572784,nearest_candidates_then_dtw
VSL,mới,nhân dân,0.23152779042720795,nearest_candidates_then_dtw
VSL,mất ngủ,ngữ điệu,0.23157034814357758,nearest_candidates_then_dtw
VSL,Ninh Bình,nơi chốn,0.23171378672122955,nearest_candidates_then_dtw
VSL,nắn nót,pha lê,0.23183265328407288,nearest_candidates_then_dtw
VSL,nhảy bao bố,nô lệ,0.23184119164943695,nearest_candidates_then_dtw
VSL,ngoặc kép,nhọn hoắt,0.23186053335666656,nearest_candidates_then_dtw
VSL,mạch máu,người xưa,0.23191042244434357,nearest_candidates_then_dtw
VSL,một mình,nên không_,0.2319774329662323,nearest_candidates_then_dtw
VSL,Pa-ki-xtan (nước Pa-ki-xtan),ngập ngừng,0.232085183262825,nearest_candidates_then_dtw
VSL,Nhật (nước Nhật),ngữ điệu,0.23210065066814423,nearest_candidates_then_dtw
VSL,nhổ củ cải,nên không_,0.23217347264289856,nearest_candidates_then_dtw
VSL,nghiêm khắc,người bán hàng,0.23217783868312836,nearest_candidates_then_dtw
VSL,ngày khai trường,nhà rông,0.23222018778324127,nearest_candidates_then_dtw
VSL,mộc nhĩ,ngữ điệu,0.23224471509456635,nearest_candidates_then_dtw
VSL,người bán hàng,nhập trường,0.23224692046642303,nearest_candidates_then_dtw
VSL,mệt mỏi,nghi ngờ,0.2324010729789734,nearest_candidates_then_dtw
VSL,nồi cơm điện,nổi dậy,0.23241408169269562,nearest_candidates_then_dtw
VSL,mục đích,ngước nhìn,0.2324562966823578,nearest_candidates_then_dtw
VSL,nhát gan,nhập ngũ,0.23251669108867645,nearest_candidates_then_dtw
VSL,nóng tính,phao,0.2325756549835205,nearest_candidates_then_dtw
VSL,ngoặc đơn,nhu cầu,0.23261281847953796,nearest_candidates_then_dtw
VSL,nồi cơm điện,nổ mìn,0.232889324426651,nearest_candidates_then_dtw
VSL,mời,ngọn cây,0.23289473354816437,nearest_candidates_then_dtw
VSL,mọc tóc,ngày Người khuyết tật Thế giới 3_12,0.23289506137371063,nearest_candidates_then_dtw
VSL,mẫu số bé,nhãn vở,0.2329719215631485,nearest_candidates_then_dtw
VSL,một ít_ một chút,nghênh nghênh (đầu),0.2329973727464676,nearest_candidates_then_dtw
VSL,nhà nước,nhà rông,0.23299890756607056,nearest_candidates_then_dtw
VSL,nhận thức,no,0.2330789715051651,nearest_candidates_then_dtw
VSL,ngọn cây,nhận hàng,0.2331458479166031,nearest_candidates_then_dtw
VSL,mật ong,nhọn hoắt,0.23314954340457916,nearest_candidates_then_dtw
VSL,nhãn vở,nhận hàng,0.2331639975309372,nearest_candidates_then_dtw
VSL,ngày giải phóng thủ đô 10_10,người yêu,0.23319171369075775,nearest_candidates_then_dtw
VSL,mộc nhĩ,nén,0.23319445550441742,nearest_candidates_then_dtw
VSL,mẫu số bé,ngô,0.23320141434669495,nearest_candidates_then_dtw
VSL,mạnh mẽ,một cặp,0.2333938032388687,nearest_candidates_then_dtw
VSL,nói dối,nồi cơm điện,0.23345991969108582,nearest_candidates_then_dtw
VSL,mắm,nháy mắt,0.23349079489707947,nearest_candidates_then_dtw
